time,T,Td,P,wind_dir,wind
2020/4/28 14:00,23.4,2.8,1008.4,250,4
2020/4/28 17:00,23,5.4,1008.2,230,5
2020/4/28 20:00,17.9,6.7,1010,230,2
2020/4/28 23:00,13.9,6.5,1009.8,80,2
2020/4/29 2:00,15.4,6.4,1008.6,120,2
2020/4/29 5:00,15.1,4.8,1008.3,150,2
2020/4/29 8:00,18.2,5.4,1009.9,150,3
2020/4/29 11:00,20.9,7.9,1009.9,220,5
2020/4/29 14:00,22.8,7.8,1008.9,240,5
2020/4/29 17:00,21,7.3,1008.9,230,3
2020/4/29 20:00,18.4,4.9,1010.8,240,3
2020/4/29 23:00,12.4,4.9,1011.3,0,-999.9
2020/4/30 2:00,10.6,5.8,1010.7,140,1
2020/4/30 5:00,11.1,5.2,1010.3,120,2
2020/4/30 8:00,16.3,6.4,1009.3,170,3
2020/4/30 11:00,19.9,7.3,1008.8,200,4
2020/4/30 14:00,22.6,9.7,1007,210,5
2020/4/30 17:00,21.3,9.5,1006,170,3
2020/4/30 20:00,15.4,9.5,1007,150,2
2020/4/30 23:00,13.7,9.7,1007.1,140,1
2020/5/1 2:00,13.9,10.1,1005.4,150,2
2020/5/1 5:00,14.1,10.3,1004,160,2
2020/5/1 8:00,19.5,11.3,1004.2,200,4
2020/5/1 11:00,25.7,13.6,1003.3,220,6
2020/5/1 14:00,29.3,14.3,1001.6,210,6
2020/5/1 17:00,28.3,13.4,1000.7,200,5
2020/5/1 20:00,20,11.8,1002.7,150,2
2020/5/1 23:00,17.7,11.7,1003,200,1
2020/5/2 2:00,14.5,12.2,1003.2,140,1
2020/5/2 5:00,13.9,12.5,1003.5,180,1
2020/5/2 8:00,23,13.2,1004.2,200,4
2020/5/2 11:00,27.4,14.8,1004.2,190,5
2020/5/2 14:00,30,14.9,1002.3,210,5
2020/5/2 17:00,28.5,12.8,1001.3,200,5
2020/5/2 20:00,23.5,11.2,1004.6,200,3
2020/5/2 23:00,19.8,13.5,1005.3,190,4
2020/5/3 2:00,18.5,12.3,1004.4,200,3
2020/5/3 5:00,14.3,11.5,1005.1,150,1
2020/5/3 8:00,19.6,12.8,1005.9,230,2
2020/5/3 11:00,20.5,13.9,1006,240,3
2020/5/3 14:00,15.2,14.2,1006.5,290,4
2020/5/3 17:00,10.1,9,1010.3,340,3
2020/5/3 20:00,7.5,4.3,1013.9,20,3
2020/5/3 23:00,5.6,1.9,1016.4,10,4
2020/5/4 2:00,5.3,1,1016.7,10,4
2020/5/4 5:00,5.3,1.4,1017.6,20,4
2020/5/4 8:00,7.3,1.8,1018.4,40,3
2020/5/4 11:00,11.3,2.8,1017.4,50,4
2020/5/4 14:00,14.9,2.1,1014.9,30,3
2020/5/4 17:00,16.4,2.1,1013,360,2
2020/5/4 20:00,10.3,3.8,1012.9,0,-999.9
2020/5/4 23:00,7,3.6,1012.3,0,-999.9
2020/5/5 2:00,5,3.8,1011.1,0,-999.9
2020/5/5 5:00,3.7,3.3,1010.8,80,1
2020/5/5 8:00,13.4,4.3,1012,100,1
2020/5/5 11:00,19.7,3.8,1011.5,300,2
2020/5/5 14:00,22.9,2.4,1009.6,80,2
2020/5/5 17:00,23.3,1.6,1009.5,40,4
2020/5/5 20:00,19.8,1.3,1012.2,40,3
2020/5/5 23:00,12.3,2.5,1013.6,0,-999.9
2020/5/6 2:00,11.8,1.4,1014.9,50,2
2020/5/6 5:00,6.3,2.8,1016.7,0,-999.9
2020/5/6 8:00,16.5,3.2,1018.1,70,3
2020/5/6 11:00,22,2.2,1017.6,60,3
2020/5/6 14:00,24.9,-1.8,1015.3,10,3
2020/5/6 17:00,24.4,-2.2,1014.5,10,3
2020/5/6 20:00,16.9,0.1,1015.4,50,2
2020/5/6 23:00,14.7,-1.4,1015.7,60,1
2020/5/7 2:00,13.1,0.2,1014.7,70,2
2020/5/7 5:00,10.1,2.7,1014.4,60,1
2020/5/7 8:00,16.7,3.4,1015.2,70,1
2020/5/7 11:00,24,0.3,1014.4,210,4
2020/5/7 14:00,23.4,4.4,1013.7,200,4
2020/5/7 17:00,23.3,1.6,1013,210,4
2020/5/7 20:00,19.4,5.8,1013.6,200,2
2020/5/7 23:00,18.1,6.9,1013.6,180,2
2020/5/8 2:00,18,5.2,1013.7,200,2
2020/5/8 5:00,15.3,9.4,1014.6,230,6
2020/5/8 8:00,12.4,11.8,1016.2,200,3
2020/5/8 11:00,13.2,12.3,1015.1,190,3
2020/5/8 14:00,13.7,12.9,1014.7,230,2
2020/5/8 17:00,13.2,11.6,1013.5,200,2
2020/5/8 20:00,13,10,1013.3,210,1
2020/5/8 23:00,11.4,10.9,1013.1,0,-999.9
2020/5/9 2:00,11.8,11.3,1010.8,120,1
2020/5/9 5:00,11.7,11.4,1009.1,160,1
2020/5/9 8:00,12.8,12.3,1008.8,40,2
2020/5/9 11:00,13.5,13.2,1007.7,330,1
2020/5/9 14:00,17.1,13.4,1005.1,50,1
2020/5/9 17:00,18.5,12.7,1004.3,350,1
2020/5/9 20:00,16,13.5,1004.5,240,1
2020/5/9 23:00,15.4,13.6,1004.4,230,1
2020/5/10 2:00,13.5,13,1004.3,190,1
2020/5/10 5:00,13.7,13.4,1004.5,230,3
2020/5/10 8:00,17.9,13.6,1003.4,220,3
2020/5/10 11:00,22,9.5,1001.9,250,3
2020/5/10 14:00,24.7,4.5,999.3,240,6
2020/5/10 17:00,23.4,-0.8,999.5,270,8
2020/5/10 20:00,18.6,1.6,1004.4,270,5
2020/5/10 23:00,16.5,0.6,1006.1,250,4
2020/5/11 2:00,14.3,-3,1005.6,250,2
2020/5/11 5:00,12.5,-2.9,1004.8,250,2
2020/5/11 8:00,18.4,-2,1003.7,250,4
2020/5/11 11:00,21.7,-3.6,1001.1,230,6
2020/5/11 14:00,22.5,-3,998.7,240,9
2020/5/11 17:00,20.8,-5.1,996.7,220,6
2020/5/11 20:00,17.3,3.6,998.4,240,6
2020/5/11 23:00,10.9,8.3,1000.4,290,2
2020/5/12 2:00,9.6,8.5,999,240,3
2020/5/12 5:00,10.4,8.2,1000,250,3
2020/5/12 8:00,12.2,4.9,1003.1,340,4
2020/5/12 11:00,17.1,0.3,1004.2,360,4
2020/5/12 14:00,18.5,-2.4,1004.2,310,3
2020/5/12 17:00,19.8,-5.9,1004,330,4
2020/5/12 20:00,14.5,-2,1005.4,0,-999.9
2020/5/12 23:00,14.3,3.4,1006.7,230,4
2020/5/13 2:00,12.1,6.6,1006.6,240,3
2020/5/13 5:00,11.5,6.4,1008.4,250,3
2020/5/13 8:00,16.1,6.3,1010.4,240,3
2020/5/13 11:00,22.1,0,1009.7,190,2
2020/5/13 14:00,26.6,1.1,1006.6,200,4
2020/5/13 17:00,26.7,2.6,1005.5,230,4
2020/5/13 20:00,22.3,9.1,1006.1,230,5
2020/5/13 23:00,20.6,6.9,1005.5,200,2
2020/5/14 2:00,21.2,7.1,1004.1,210,5
2020/5/14 5:00,20.4,9.3,1004.8,210,4
2020/5/14 8:00,22.5,10,1005.8,200,6
2020/5/14 11:00,25.9,9.7,1006.8,220,6
2020/5/14 14:00,27.6,10.3,1006.1,200,6
2020/5/14 17:00,26,2.7,1005.8,200,6
2020/5/14 20:00,19.6,4.9,1008.5,180,2
2020/5/14 23:00,17.3,2.5,1009.6,180,2
2020/5/15 2:00,16.3,4,1009.8,160,1
2020/5/15 5:00,15.8,6,1010.7,180,3
2020/5/15 8:00,14.8,9.8,1011,120,1
2020/5/15 11:00,15.9,8.2,1009.8,120,3
2020/5/15 14:00,14,12.2,1008.4,80,1
2020/5/15 17:00,14.8,12.8,1007.4,110,1
2020/5/15 20:00,13.6,13,1008.2,0,-999.9
2020/5/15 23:00,13.7,12.9,1007.4,0,-999.9
2020/5/16 2:00,13.5,12.9,1007.1,0,-999.9
2020/5/16 5:00,13.6,13,1006.6,0,-999.9
2020/5/16 8:00,15.8,13.3,1006.6,150,1
2020/5/16 11:00,18.7,12.2,1005.5,180,3
2020/5/16 14:00,19,12.5,1003.5,190,1
2020/5/16 17:00,20.1,13.6,1002.1,150,1
2020/5/16 20:00,17.8,14.3,1002.3,150,2
2020/5/16 23:00,15.8,15.5,1001.9,270,2
2020/5/17 2:00,15.2,15,1001.5,180,1
2020/5/17 5:00,14.9,14.7,1000.9,220,2
2020/5/17 8:00,15.4,14.4,1002.7,230,3
2020/5/17 11:00,19.7,13.6,1002.2,190,3
2020/5/17 14:00,22,9.5,1001.8,230,4
2020/5/17 17:00,22.2,5.2,1002.5,260,2
2020/5/17 20:00,15.3,7.8,1004.7,60,1
2020/5/17 23:00,14.4,9.2,1004.5,80,1
2020/5/18 2:00,13.4,10.2,1004.1,70,1
2020/5/18 5:00,14.1,9.5,1003.8,10,2
2020/5/18 8:00,14.8,9,1002.8,360,4
2020/5/18 11:00,16.4,9.6,1002.4,40,4
2020/5/18 14:00,14.6,13.5,999.4,20,5
2020/5/18 17:00,15.1,13.8,998.5,20,4
2020/5/18 20:00,14.5,13.7,998.5,20,3
2020/5/18 23:00,14.1,13.5,998.7,20,3
2020/5/19 2:00,12.7,12.2,999.7,10,3
2020/5/19 5:00,11.9,11.6,1001,360,2
2020/5/19 8:00,11.9,11.7,1002.2,360,2
2020/5/19 11:00,13.8,11.1,1002.8,360,2
2020/5/19 14:00,15.5,10.1,1003.3,360,4
2020/5/19 17:00,15.1,10.9,1003.9,360,2
2020/5/19 20:00,15,10.4,1005.7,350,2
2020/5/19 23:00,13.3,10.8,1006.8,80,2
2020/5/20 2:00,10.9,8.8,1007.9,80,1
2020/5/20 5:00,10.6,9.5,1008.8,0,-999.9
2020/5/20 8:00,13.9,9.7,1010.3,100,1
2020/5/20 11:00,17.1,10.5,1010.2,120,2
2020/5/20 14:00,19.5,9.7,1009.2,240,1
2020/5/20 17:00,20.2,9.8,1009.1,250,2
2020/5/20 20:00,16.2,12.4,1010.9,150,3
2020/5/20 23:00,13.6,11.3,1011.6,150,1
2020/5/21 2:00,11.3,10.8,1011.2,170,1
2020/5/21 5:00,12.2,10.6,1011.4,180,1
2020/5/21 8:00,15,12.1,1011.8,150,2
2020/5/21 11:00,20.4,11.6,1011,180,3
2020/5/21 14:00,21.3,11.6,1010,190,4
2020/5/21 17:00,19,11.3,1009.7,170,2
2020/5/21 20:00,16.5,10.8,1010.1,170,2
2020/5/21 23:00,14.1,11.6,1010.5,180,2
2020/5/22 2:00,12.7,11.9,1009.4,150,2
2020/5/22 5:00,12.2,11.9,1006.7,100,1
2020/5/22 8:00,13.2,13,1006.6,110,1
2020/5/22 11:00,14.5,13.2,1006.6,210,2
2020/5/22 14:00,14.3,13.8,1005.9,140,1
2020/5/22 17:00,14.2,13.6,1006.2,150,1
2020/5/22 20:00,13.6,13.3,1007.4,140,1
2020/5/22 23:00,13.1,12.8,1008.2,0,-999.9
2020/5/23 2:00,13.1,12.9,1007.2,0,-999.9
2020/5/23 5:00,13.2,13,1007.2,210,1
2020/5/23 8:00,14.4,13.1,1008.3,240,2
2020/5/23 11:00,15.8,13.8,1008,220,2
2020/5/23 14:00,16.9,12.6,1006.5,220,3
2020/5/23 17:00,19,13,1005.5,220,2
2020/5/23 20:00,15.9,14.4,1007.1,240,3
2020/5/23 23:00,14.6,13.5,1007.6,230,1
2020/5/24 2:00,14.7,14.1,1006.8,230,2
2020/5/24 5:00,14.6,14.1,1006.9,250,1
2020/5/24 8:00,17.7,14,1008.4,350,1
2020/5/24 11:00,20.9,13.1,1008.6,250,2
2020/5/24 14:00,23.3,13.2,1008.2,250,4
2020/5/24 17:00,23.7,11.7,1007.4,220,3
2020/5/24 20:00,20.4,14.7,1008.5,240,6
2020/5/24 23:00,18.1,11.9,1009.8,230,3
2020/5/25 2:00,15.4,12.7,1010,200,1
2020/5/25 5:00,14.4,12.4,1010.7,230,1
2020/5/25 8:00,18.9,11.9,1011.1,230,2
2020/5/25 11:00,22.8,5.3,1010.5,280,3
2020/5/25 14:00,24.7,2.2,1008.7,260,4
2020/5/25 17:00,23.1,1.4,1008.1,240,3
2020/5/25 20:00,18.6,3.3,1008.9,290,1
2020/5/25 23:00,13.1,8,1009.2,170,1
2020/5/26 2:00,11,9.3,1008.1,190,1
2020/5/26 5:00,10.8,9.7,1008.3,110,1
2020/5/26 8:00,17.9,8.5,1009.4,350,2
2020/5/26 11:00,21,5,1008.9,320,2
2020/5/26 14:00,22.8,5.7,1007.6,310,3
2020/5/26 17:00,22.5,5,1007,10,2
2020/5/26 20:00,16.6,6.1,1007.8,190,1
2020/5/26 23:00,15.3,7.6,1008.1,210,2
2020/5/27 2:00,14.7,12.6,1007.6,200,1
2020/5/27 5:00,14.4,11.2,1007.4,200,1
2020/5/27 8:00,18.6,11.9,1007.4,240,4
2020/5/27 11:00,15.3,14,1009.2,220,5
2020/5/27 14:00,17.1,12,1007.8,200,4
2020/5/27 17:00,17,11.9,1007.3,220,3
2020/5/27 20:00,13.9,11.8,1007.7,120,1
2020/5/27 23:00,11,10.5,1008.5,170,1
2020/5/28 2:00,9.5,9.4,1008.4,80,1
2020/5/28 5:00,8.9,8.8,1008.8,0,-999.9
2020/5/28 8:00,16.2,12,1009.7,200,2
2020/5/28 11:00,20.2,13.2,1009.4,210,3
2020/5/28 14:00,24.3,11.3,1007.8,230,3
2020/5/28 17:00,24.8,10.7,1007.5,240,4
2020/5/28 20:00,20.2,10.6,1009.8,250,2
2020/5/28 23:00,15.1,12.8,1011.2,160,1
2020/5/29 2:00,12.5,12.2,1011.4,40,1
2020/5/29 5:00,12.1,11.9,1011.9,60,1
2020/5/29 8:00,21.6,11.6,1012.3,150,2
2020/5/29 11:00,26.9,11,1011.5,170,4
2020/5/29 14:00,28.3,11,1010.5,190,4
2020/5/29 17:00,26.7,9.6,1010.3,220,4
2020/5/29 20:00,22.8,9.6,1011.5,180,1
2020/5/29 23:00,19.7,8.1,1012.7,200,1
2020/5/30 2:00,16.5,8.7,1013,230,1
2020/5/30 5:00,17,7.1,1013.1,170,1
2020/5/30 8:00,23.2,8.1,1013.6,200,4
2020/5/30 11:00,27.5,10.3,1012.5,200,4
2020/5/30 14:00,28.9,12.8,1011,220,5
2020/5/30 17:00,27,14.7,1010.4,210,4
2020/5/30 20:00,23,13.2,1011.8,210,3
2020/5/30 23:00,20.8,12.5,1012.5,190,2
2020/5/31 2:00,16.8,11.9,1011.6,0,-999.9
2020/5/31 5:00,14.4,12.1,1011.1,0,-999.9
2020/5/31 8:00,21.5,10.9,1010,200,3
2020/5/31 11:00,24.5,11.5,1007.4,220,4
2020/5/31 14:00,20.5,13.5,1005.2,210,3
2020/5/31 17:00,15.3,14.8,1003.6,190,2
2020/5/31 20:00,15.9,13.4,1002.7,210,3
2020/5/31 23:00,14.4,13.3,1001.1,220,5
2020/6/1 2:00,13.1,12,1002.1,250,5
2020/6/1 5:00,14.8,10,1004.1,260,4
2020/6/1 8:00,17.7,9.1,1006.7,290,4
2020/6/1 11:00,21.3,7.9,1007,280,4
2020/6/1 14:00,24.2,6.9,1005.6,250,4
2020/6/1 17:00,24.5,7.6,1004.5,230,4
2020/6/1 20:00,20.5,8.2,1004.6,230,1
2020/6/1 23:00,13.8,10.6,1004.2,0,-999.9
2020/6/2 2:00,13.2,10.2,1002.7,230,1
2020/6/2 5:00,13.5,10.5,1001.1,10,1
2020/6/2 8:00,17.5,11.5,1003.1,210,4
2020/6/2 11:00,19.2,13.8,1003,200,4
2020/6/2 14:00,20.5,12.5,1003,190,3
2020/6/2 17:00,21.1,12.5,1001.8,180,3
2020/6/2 20:00,17.5,12.4,1001.7,160,1
2020/6/2 23:00,14.5,12,1000.7,170,2
2020/6/3 2:00,14.5,11.3,999.3,190,1
2020/6/3 5:00,15.4,11,999.4,220,2
2020/6/3 8:00,17,11.7,999.3,140,1
2020/6/3 11:00,19.2,14,998.4,210,2
2020/6/3 14:00,23.5,15.3,996.5,210,5
2020/6/3 17:00,24.3,15.5,994.5,210,5
2020/6/3 20:00,21.3,15.6,997.5,210,1
2020/6/3 23:00,21.7,5.2,999.7,280,4
2020/6/4 2:00,18.6,6.1,1001.1,280,2
2020/6/4 5:00,17,7.1,1002.4,280,2
2020/6/4 8:00,19.6,7.7,1004.3,360,3
2020/6/4 11:00,21.9,8.1,1005.3,330,3
2020/6/4 14:00,23.8,9,1004.9,20,3
2020/6/4 17:00,24,8,1005,360,2
2020/6/4 20:00,19.2,9.4,1006.4,360,1
2020/6/5 2:00,12.4,11.3,1008.4,150,1
2020/6/5 5:00,12.8,11.5,1009.1,100,1
2020/6/5 8:00,19.8,11.6,1010.4,70,2
2020/6/5 11:00,24.6,9.7,1010,30,3
2020/6/5 14:00,26.9,8.4,1008.1,40,4
2020/6/5 17:00,26.8,8.7,1007.7,40,3
2020/6/5 20:00,20.1,10.8,1008.9,60,1
2020/6/5 23:00,15.9,12.1,1009.7,0,-999.9
2020/6/6 2:00,14,12.7,1009.8,100,1
2020/6/6 5:00,13.6,13,1009.7,80,2
2020/6/6 8:00,21.6,13,1010.5,80,1
2020/6/6 11:00,27.3,7.7,1009.6,40,2
2020/6/6 14:00,28.5,7.2,1006.9,100,3
2020/6/6 17:00,29.3,8.4,1005.9,50,1
2020/6/6 20:00,21.4,12,1006,20,1
2020/6/6 23:00,20.2,11.7,1007.1,210,2
2020/6/7 2:00,16.9,13.2,1007.4,0,-999.9
2020/6/7 5:00,16.3,14.1,1006.7,0,-999.9
2020/6/7 8:00,23.1,14.1,1007.4,160,2
2020/6/7 11:00,28.4,13.1,1005.7,200,4
2020/6/7 14:00,30.3,15.6,1004.9,200,4
2020/6/7 17:00,29.9,16,1003.8,200,4
2020/6/7 20:00,25.1,13.6,1005.1,190,3
2020/6/7 23:00,20.4,12.1,1006.6,190,1
2020/6/8 2:00,21.4,15,1007.1,200,2
2020/6/8 5:00,19.3,16,1007.8,140,1
2020/6/8 8:00,26,17.4,1008.3,200,3
2020/6/8 11:00,30.8,18.9,1007.6,210,5
2020/6/8 14:00,32.5,18.7,1007.5,190,5
2020/6/8 17:00,30.3,18.7,1008.3,190,4
2020/6/8 20:00,25.1,17.8,1009.8,140,1
2020/6/8 23:00,21.4,17.2,1010.8,0,-999.9
2020/6/9 2:00,20.3,16.9,1011.2,0,-999.9
2020/6/9 5:00,20.7,16.9,1012.3,210,1
2020/6/9 8:00,25.6,17.5,1013.1,190,2
2020/6/9 11:00,28,16.6,1013.6,230,4
2020/6/9 14:00,28.5,17.4,1013,240,3
2020/6/9 17:00,27.6,16.9,1011.6,260,2
2020/6/9 20:00,25.3,18,1011.7,230,1
2020/6/9 23:00,23.4,18.1,1011.8,210,1
2020/6/10 2:00,20.2,17.8,1010.9,0,-999.9
2020/6/10 5:00,18.8,17.1,1009.8,80,1
2020/6/10 8:00,23.8,15.6,1008.6,210,3
2020/6/10 11:00,25.3,17,1007,200,4
2020/6/10 14:00,25.3,17.8,1003.5,180,3
2020/6/10 17:00,25.6,18.3,1002.7,210,4
2020/6/10 20:00,22.6,18.8,1004.2,210,3
2020/6/10 23:00,20.8,18.6,1005.2,230,2
2020/6/11 2:00,21.2,19.1,1006.5,280,3
2020/6/11 5:00,18.3,13.4,1007.1,20,2
2020/6/11 8:00,21.1,13,1007.4,340,1
2020/6/11 11:00,25.3,11.5,1005.9,20,2
2020/6/11 14:00,28.3,11.4,1004,50,2
2020/6/11 17:00,28,13.9,1003.5,220,1
2020/6/11 20:00,24.9,12.5,1004.3,260,1
2020/6/11 23:00,19.9,15.1,1004.2,180,1
2020/6/12 2:00,18,16,1003.4,140,1
2020/6/12 5:00,19.7,16.7,1003.1,140,1
2020/6/12 8:00,22.7,17,1003,210,2
2020/6/12 11:00,28.6,14.8,1001.9,230,4
2020/6/12 14:00,30.3,12.2,1000.5,230,7
2020/6/12 17:00,30.2,9.7,1000.3,230,5
2020/6/12 20:00,27,11.5,1001.5,230,3
2020/6/12 23:00,23.8,17.1,1003.3,240,3
2020/6/13 2:00,21.1,17.1,1002.7,190,1
2020/6/13 5:00,20.2,14.6,1003.1,200,1
2020/6/13 8:00,24.9,14.4,1003.7,230,4
2020/6/13 11:00,27.2,16.5,1003,230,4
2020/6/13 14:00,29.9,17.7,1000.7,230,5
2020/6/13 17:00,27.8,17.3,1000.5,230,4
2020/6/13 20:00,24.5,14.9,1002.3,260,2
2020/6/13 23:00,18.8,17.3,1003.2,230,3
2020/6/14 2:00,18.8,17.6,1001.9,240,2
2020/6/14 5:00,18.4,17.4,1002.9,240,3
2020/6/14 8:00,21.1,13.8,1004.1,300,3
2020/6/14 11:00,24.7,13.3,1004.6,280,4
2020/6/14 14:00,28.1,10.3,1003.9,280,4
2020/6/14 17:00,28.5,8.8,1003.4,300,3
2020/6/14 20:00,22.9,10.3,1003,220,1
2020/6/14 23:00,24.3,11.3,1002.9,230,4
2020/6/15 2:00,22.2,12.7,1002.9,250,3
2020/6/15 5:00,19.9,14.7,1002.9,220,1
2020/6/15 8:00,24.4,13.6,1003.7,300,2
2020/6/15 11:00,27.4,9.7,1004.1,330,3
2020/6/15 14:00,26.5,10.2,1004.7,330,5
2020/6/15 17:00,25.2,11.7,1005.5,350,3
2020/6/15 20:00,22.8,12.1,1007,30,2
2020/6/15 23:00,17.6,13.5,1007.3,130,1
2020/6/16 2:00,14.7,13.4,1007.5,120,1
2020/6/16 5:00,13.6,13.1,1008.4,110,1
2020/6/16 8:00,22.2,13.3,1008.5,230,1
2020/6/16 11:00,27.1,12.7,1007.2,270,2
2020/6/16 14:00,30.2,8.6,1004.3,120,2
2020/6/16 17:00,30.4,10.4,1002.8,240,4
2020/6/16 20:00,27.2,14.2,1002.8,250,2
2020/6/16 23:00,24.1,12.7,1003.1,230,3
2020/6/17 2:00,19.3,13.3,1002,160,1
2020/6/17 5:00,16.6,12.6,1001.9,130,1
2020/6/17 8:00,26.4,12.1,1001,210,3
2020/6/17 11:00,30.3,14.4,1000,240,5
2020/6/17 14:00,31.9,15.4,999.7,240,5
2020/6/17 17:00,31.1,15.5,1000.2,240,2
2020/6/17 20:00,27.9,16.5,1001.4,240,2
2020/6/17 23:00,22.3,16.8,1002.5,180,1
2020/6/18 2:00,19.7,16.2,1002.2,40,1
2020/6/18 5:00,19.4,16.6,1002.7,30,1
2020/6/18 8:00,24.1,16.6,1003.6,80,1
2020/6/18 11:00,27.5,17.1,1003.9,350,3
2020/6/18 14:00,30,11,1003,340,3
2020/6/18 17:00,28.9,12.8,1002.2,360,4
2020/6/18 20:00,26.2,12.6,1003.4,340,2
2020/6/18 23:00,24.4,11.4,1004.2,350,2
2020/6/19 2:00,20.2,12.2,1004.7,340,1
2020/6/19 5:00,17.6,13.5,1005.6,20,1
2020/6/19 8:00,25,14.2,1006.5,10,2
2020/6/19 11:00,28.8,11.8,1006.6,360,3
2020/6/19 14:00,30.5,12.9,1005.3,360,2
2020/6/19 17:00,31.2,13.9,1004.3,30,2
2020/6/19 20:00,28,15.6,1005.3,220,1
2020/6/19 23:00,21.7,17.3,1005.8,190,1
2020/6/20 2:00,22.1,16.4,1006.4,110,1
2020/6/20 5:00,19.3,16,1006.1,160,1
2020/6/20 8:00,27.1,15.5,1005.2,190,4
2020/6/20 11:00,30.5,15.8,1004.9,200,6
2020/6/20 14:00,31.6,16.4,1003.8,210,6
2020/6/20 17:00,31,15.8,1002.5,210,6
2020/6/20 20:00,27.6,18.3,1002.9,200,4
2020/6/20 23:00,25.1,16.3,1004.7,180,2
2020/6/21 2:00,23.7,15.2,1002.9,180,3
2020/6/21 5:00,23.7,16,1003.3,190,2
2020/6/21 8:00,26.1,18,1003.7,170,5
2020/6/21 11:00,29.7,18.2,1003,190,5
2020/6/21 14:00,31.6,18.2,1001.7,190,5
2020/6/21 17:00,30.3,19,1002.3,190,4
2020/6/21 20:00,27.4,18.7,1004,190,3
2020/6/21 23:00,25,17.7,1006,190,3
2020/6/22 2:00,21.8,17.6,1006.7,0,-999.9
2020/6/22 5:00,19.9,16.2,1006.3,160,1
2020/6/22 8:00,26,16,1006.9,190,4
2020/6/22 11:00,28.7,16.6,1006.9,220,4
2020/6/22 14:00,30.3,17,1006.1,230,5
2020/6/22 17:00,29.2,17.7,1005.4,210,4
2020/6/22 20:00,26.7,17.8,1006,210,4
2020/6/22 23:00,24,17.7,1006.5,210,2
2020/6/23 2:00,21.7,15.1,1006,140,1
2020/6/23 5:00,22.9,13.7,1006.2,180,2
2020/6/23 8:00,24.9,15,1006.6,180,3
2020/6/23 11:00,26.3,14.7,1006.5,200,4
2020/6/23 14:00,26.4,14.8,1007,190,5
2020/6/23 17:00,23.5,15.3,1007.3,190,2
2020/6/23 20:00,22.4,14.8,1007.1,160,1
2020/6/23 23:00,20.5,16.1,1007.3,110,1
2020/6/24 2:00,21.6,14,1006.6,170,2
2020/6/24 5:00,19.8,15,1005.7,110,2
2020/6/24 8:00,19.1,16.9,1006.2,50,3
2020/6/24 11:00,21.3,16.9,1005.3,40,2
2020/6/24 14:00,20.5,18.8,1004.5,60,2
2020/6/24 17:00,22.3,17.4,1003.1,20,2
2020/6/24 20:00,22,17.6,1004.2,350,2
2020/6/24 23:00,21.6,17.4,1003.5,20,2
2020/6/25 2:00,21.3,17.1,1003.6,340,1
2020/6/25 5:00,20.1,17.1,1003.3,20,1
2020/6/25 8:00,23.8,17.3,1003.2,50,2
2020/6/25 11:00,26.9,17.1,1001.5,40,2
2020/6/25 14:00,26.8,17.8,1000.8,340,4
2020/6/25 17:00,25.7,17.4,999.6,330,5
2020/6/25 20:00,22,19,1001,320,2
2020/6/25 23:00,19.8,17.9,1001.5,340,2
2020/6/26 2:00,17.4,16.3,1001.9,330,4
2020/6/26 5:00,17.3,16.3,1002.8,200,1
2020/6/26 8:00,19.5,14.1,1004.3,290,2
2020/6/26 11:00,22.2,13.6,1005.1,250,3
2020/6/26 14:00,23.9,13.7,1004.6,280,2
2020/6/26 17:00,24.4,15.3,1004.2,50,2
2020/6/26 20:00,20.2,16.4,1005.1,90,1
2020/6/26 23:00,17.7,16.6,1005.4,130,1
2020/6/27 2:00,16.7,16.2,1005.3,70,1
2020/6/27 5:00,16.7,15.9,1005.8,40,1
2020/6/27 8:00,22.4,16,1006.1,70,1
2020/6/27 11:00,25.8,16.1,1005.6,150,1
2020/6/27 14:00,27,16.3,1004.3,210,3
2020/6/27 17:00,26.6,16.8,1003.8,200,3
2020/6/27 20:00,21.1,17.3,1004.7,120,1
2020/6/27 23:00,18.6,17.8,1005.5,0,-999.9
2020/6/28 2:00,17.4,16.9,1006,80,1
2020/6/28 5:00,16.9,16.6,1006.2,80,1
2020/6/28 8:00,22.8,18.6,1006.3,150,1
2020/6/28 11:00,27.6,18,1005.4,60,2
2020/6/28 14:00,30.4,17.1,1004.4,140,2
2020/6/28 17:00,30.3,17.4,1002.9,200,2
2020/6/28 20:00,24.7,19.1,1003.4,210,1
2020/6/28 23:00,21.2,19.7,1003.7,120,1
2020/6/29 2:00,19.6,18.3,1003.7,140,1
2020/6/29 5:00,18.6,17.4,1003.7,160,1
2020/6/29 8:00,23.1,18.2,1003.4,130,1
2020/6/29 11:00,27.3,18.6,1003.1,170,2
2020/6/29 14:00,28.7,18.5,1002,160,2
2020/6/29 17:00,28.5,20.7,1000.3,119,1
2020/6/29 20:00,25.7,20,1001.1,180,2
2020/6/29 23:00,23.3,20.8,1001.1,150,1
2020/6/30 2:00,21.6,21.1,999.8,260,1
2020/6/30 5:00,20.8,20.1,1000,260,1
2020/6/30 8:00,22.8,18.6,1000.3,20,1
2020/6/30 11:00,25.6,18,1000.9,360,2
2020/6/30 14:00,28,17.8,1000,330,3
2020/6/30 17:00,28.1,14.7,999.3,350,3
2020/6/30 20:00,24.2,17.4,1000.8,320,1
2020/6/30 23:00,24.7,16.4,1001.3,340,2
2020/7/1 2:00,23,17.5,1001.9,330,2
